city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
